#Table1
class,g,r,z
GALAXY,20.92784,19.08117,0.3579458
GALAXY,20.92784,19.08117,0.3579442
QSO,22.06898,20.5022,3.992857
GALAXY,21.38979,20.58066,0.6905219
GALAXY,23.24154,21.39084,0.7067502
GALAXY,18.15793,17.17057,0.09407896
GALAXY,18.15793,17.17057,0.09405246
GALAXY,18.15793,17.17057,0.09402871
GALAXY,17.4678,16.73306,0.05034675
GALAXY,17.4678,16.73306,0.0503797
GALAXY,17.4678,16.73306,0.05030819
GALAXY,20.88348,18.99401,0.4005425
QSO,18.93369,18.58679,1.311643
QSO,18.93369,18.58679,1.311767
QSO,18.93369,18.58679,1.311327
GALAXY,17.41578,16.98157,0.09301912
GALAXY,17.41578,16.98157,0.09300712
GALAXY,17.41578,16.98157,0.09300652
GALAXY,18.4805,17.5054,0.09382852
GALAXY,18.4805,17.5054,0.0937724
GALAXY,18.4805,17.5054,0.09369569
GALAXY,18.30462,17.97142,0.0929644
GALAXY,22.14731,20.19507,0.5654594
GALAXY,22.49096,20.69206,0.5468345
GALAXY,15.8426,15.188,0.02982013
GALAXY,18.93355,17.75702,0.1737531
GALAXY,18.93355,17.75702,0.1737696
GALAXY,18.00575,17.05659,0.03734803
GALAXY,18.00575,17.05659,0.03740342
GALAXY,18.00575,17.05659,0.03734957
GALAXY,22.10381,20.72839,0.5657588
GALAXY,21.63104,19.82984,0.5056278
GALAXY,21.63104,19.82984,0.5055551
GALAXY,22.14175,20.34022,0.5038115
GALAXY,22.96146,21.07331,0.6819628
GALAXY,20.51365,18.75506,0.3076435
GALAXY,18.87413,17.42314,0.2058394
GALAXY,18.87413,17.42314,0.2058602
GALAXY,18.88911,17.71453,0.1612672
GALAXY,18.88911,17.71453,0.1612528
GALAXY,18.66527,17.5574,0.1193353
GALAXY,18.66527,17.5574,0.119377
GALAXY,22.10388,20.40897,0.433183
GALAXY,18.47113,17.41422,0.1415318
GALAXY,18.47113,17.41422,0.1414284
GALAXY,21.87293,20.07738,0.6537369
GALAXY,18.77887,17.93777,0.1395881
GALAXY,18.77887,17.93777,0.1397204
QSO,20.88326,20.83649,1.947484
GALAXY,18.29114,17.54673,0.09296278
GALAXY,18.29114,17.54673,0.09289118
GALAXY,17.55473,17.20974,0.06535663
GALAXY,17.55473,17.20974,0.06538793
GALAXY,21.71999,20.81947,0.7536207
GALAXY,19.28423,17.7819,0.2036922
GALAXY,19.28423,17.7819,0.2037991
GALAXY,22.92402,21.34198,0.5222816
GALAXY,21.80365,19.78352,0.3356225
GALAXY,18.89689,18.00741,0.08558089
GALAXY,18.89689,18.00741,0.08561769
GALAXY,18.566,17.54758,0.1405736
GALAXY,18.566,17.54758,0.1404712
GALAXY,22.28589,20.79881,0.5425101
GALAXY,22.22077,20.57661,0.5064265
GALAXY,22.16411,20.15535,0.5455239
GALAXY,18.61971,17.41563,0.165718
GALAXY,18.61971,17.41563,0.1657804
GALAXY,19.06057,17.77348,0.1668676
GALAXY,19.06057,17.77348,0.1668567
GALAXY,24.3783,21.77768,0.713814
GALAXY,21.63021,19.65054,0.4476006
GALAXY,21.63021,19.65054,0.4478196
GALAXY,21.80682,20.12397,0.6636003
GALAXY,21.80682,20.12397,0.6636933
GALAXY,18.82055,17.80787,0.150331
GALAXY,18.82055,17.80787,0.1504459
GALAXY,22.69594,20.78679,0.5861797
GALAXY,21.96426,20.15519,0.4496247
GALAXY,22.26336,20.31164,0.4436479
GALAXY,22.26336,20.31164,0.4435721
QSO,19.4797,19.12179,2.835428
GALAXY,22.28267,20.87118,0.6037496
GALAXY,19.22057,17.84227,0.210355
GALAXY,24.57997,21.96266,0.681881
GALAXY,18.70424,17.76344,0.1144165
GALAXY,18.70424,17.76344,0.1144824
GALAXY,17.67937,16.77028,0.0778667
GALAXY,17.67937,16.77028,0.0779406
GALAXY,19.0278,17.61567,0.2107182
GALAXY,19.0278,17.61567,0.2108037
GALAXY,18.26007,17.35042,0.07765096
GALAXY,18.26007,17.35042,0.07756807
QSO,19.88709,19.40694,1.411037
GALAXY,21.25916,19.38408,0.4273668
GALAXY,22.64497,21.06071,0.4501601
GALAXY,21.7961,20.05458,0.490405
GALAXY,17.41203,16.78799,0.07730724
GALAXY,17.41203,16.78799,0.07727623
GALAXY,18.6209,17.93106,0.1413786
GALAXY,18.6209,17.93106,0.1414086
GALAXY,20.00648,18.41821,0.2469422
GALAXY,18.06091,17.34521,0.0777602
GALAXY,21.52943,20.20092,0.4003647
GALAXY,18.46214,17.79325,0.08509301
GALAXY,18.46214,17.79325,0.0850599
GALAXY,18.42403,17.23204,0.2101925
GALAXY,18.42403,17.23204,0.2102569
GALAXY,22.3177,20.79263,0.5983557
GALAXY,22.33267,20.45437,0.6177284
GALAXY,21.88438,20.38395,0.4933961
GALAXY,22.29508,20.48804,0.5097412
GALAXY,19.16782,17.71179,0.2436723
GALAXY,17.45048,16.63501,0.1104389
QSO,19.64265,19.17808,1.091516
GALAXY,20.57321,18.75769,0.3851107
GALAXY,18.8407,17.76574,0.1170279
GALAXY,16.68479,16.15915,0.03177469
GALAXY,18.00162,17.00791,0.1175224
GALAXY,18.51498,17.65572,0.08835058
GALAXY,21.08092,19.20934,0.3875819
GALAXY,17.9393,16.98793,0.02736574
GALAXY,17.3816,16.81115,0.05464794
GALAXY,17.17804,16.23773,0.05460164
GALAXY,17.09473,16.3672,0.04825955
GALAXY,18.54167,18.08705,0.07273541
QSO,19.95874,19.65123,0.533922
GALAXY,17.80029,16.75463,0.06883983
GALAXY,21.47315,20.31594,0.3563891
GALAXY,23.87988,20.92018,0.5276468
GALAXY,19.02732,18.19125,0.1689568
GALAXY,22.43961,20.18361,0.3940807
GALAXY,21.51569,19.75602,0.3097489
GALAXY,20.3296,19.0881,0.1825923
GALAXY,19.76425,18.58002,0.2199219
GALAXY,19.46663,18.52785,0.08010395
GALAXY,19.07353,18.17636,0.08767803
QSO,20.11408,19.80629,1.006263
GALAXY,17.8653,16.82966,0.08794557
GALAXY,19.26333,18.39861,0.1839998
GALAXY,21.87175,20.08639,0.5191099
GALAXY,19.69433,18.88922,0.1808923
GALAXY,20.16786,19.14417,0.140993
GALAXY,19.74066,18.38218,0.1820579
GALAXY,19.83269,19.12033,0.1389496
GALAXY,18.98596,18.12127,0.06487791
GALAXY,19.79556,18.71872,0.2420604
GALAXY,20.9375,19.91319,0.2720776
GALAXY,19.92172,18.62429,0.3659964
GALAXY,18.63432,17.96568,0.08550129
GALAXY,18.80232,17.9873,0.1317314
QSO,18.97724,18.28066,0.2379307
GALAXY,19.10495,18.30852,0.1535052
GALAXY,19.81596,18.8869,0.2543027
GALAXY,19.67068,18.80671,0.2546388
GALAXY,21.03975,19.49432,0.2552992
GALAXY,20.35177,19.38129,0.2549418
GALAXY,18.67995,17.29773,0
QSO,19.95183,19.64364,0.2812921
GALAXY,20.2899,18.97776,0.2948294
QSO,19.86866,19.30254,0.3627982
GALAXY,18.99891,18.3261,0.1006068
GALAXY,20.18962,18.84482,0.2052611
GALAXY,19.66405,18.53138,0.199821
GALAXY,21.32394,20.20403,0.1064974
GALAXY,20.26633,19.32409,0.06774854
GALAXY,22.43418,20.83144,0.08778289
GALAXY,22.26331,20.4281,0.2978988
GALAXY,22.68947,20.79805,0.04940217
QSO,17.17277,16.18158,0.05179065
GALAXY,17.17277,16.18158,0.05184619
GALAXY,21.23892,20.39451,0.9767645
QSO,21.23892,20.39451,1.399427
GALAXY,19.06746,18.36629,0.05386671
GALAXY,19.47039,18.38691,0.1146805
GALAXY,20.34479,18.72275,0
GALAXY,20.46652,19.88492,0
GALAXY,21.79512,20.16023,0
GALAXY,19.81592,18.75963,0.2504243
GALAXY,21.2711,19.45132,0.0001693393
GALAXY,21.2711,19.45132,9.055077E-05
QSO,20.94124,19.92069,1.166334
GALAXY,20.97094,18.8161,0
GALAXY,21.49706,20.6097,0
QSO,21.33543,18.99149,0.6197542
QSO,22.27518,20.16107,3.692961
GALAXY,22.27518,20.16107,0.0001964856
GALAXY,22.29268,20.36394,0.7652942
QSO,20.6184,18.64446,0.1160358
GALAXY,21.27483,19.3361,0.7064624
GALAXY,21.66454,19.88726,0.9158136
GALAXY,20.85036,19.42629,0.5511391
GALAXY,20.94753,19.11026,0.8304361
GALAXY,20.17703,18.66584,0.1142115
QSO,22.58184,20.24092,1.113415
QSO,22.58184,20.24092,6.090792
GALAXY,20.06847,18.84538,0.5770968
GALAXY,21.90668,20.12829,0.1494735
GALAXY,20.52151,19.39037,0.0415822
GALAXY,20.27238,18.73511,0.1136948
QSO,22.51218,20.50759,0.6422896
GALAXY,19.1298,18.65858,0.1518118
GALAXY,19.26403,18.68544,0.1335995
GALAXY,19.26403,18.68544,0.1335116
GALAXY,19.26403,18.68544,0.1335248
GALAXY,19.64396,19.2278,0.1333573
GALAXY,19.64396,19.2278,0.1333423
GALAXY,19.64396,19.2278,0.1333634
GALAXY,20.80505,19.46502,0.3690384
GALAXY,20.80505,19.46502,0.3691266
GALAXY,19.45846,19.07733,0.03347189
GALAXY,19.45846,19.07733,0.03348958
GALAXY,18.73315,18.23667,0.08518726
GALAXY,18.73315,18.23667,0.08519626
GALAXY,18.73315,18.23667,0.08514857
GALAXY,18.73315,18.23667,0.08520498
GALAXY,18.73315,18.23667,0.08519722
GALAXY,21.0254,19.62295,0.1988278
GALAXY,19.28088,18.81877,0.08577748
GALAXY,20.43282,19.37838,0.331641
GALAXY,19.32721,18.35676,0.08677593
GALAXY,19.48874,18.56529,0.1587895
GALAXY,20.59753,19.40071,0.1493216
GALAXY,19.3664,18.591,0.1499286
GALAXY,16.93802,15.9898,0.08704335
GALAXY,20.43611,19.48346,0.2824636
GALAXY,21.13684,20.31198,0.2815296
GALAXY,20.48043,19.01083,0.2132795
QSO,18.11148,17.58691,1.539758
GALAXY,18.01558,17.47598,0.07978687
GALAXY,19.20869,18.42429,0.1386698
QSO,19.43999,19.14518,1.473475
QSO,25.11435,24.802,0.2780627
QSO,18.91309,18.98248,0.6779121
GALAXY,21.57067,20.35416,0.4926757
GALAXY,20.95446,19.53467,0.3332535
GALAXY,19.15874,17.91714,0.2772035
GALAXY,16.94231,16.46729,0.02760175
GALAXY,20.60417,19.50571,0.2770321
QSO,19.9783,19.26603,0.2800102
GALAXY,18.92168,17.91581,0.1986111
QSO,20.36545,20.27107,0.5890356
GALAXY,20.19064,19.34294,0.154615
GALAXY,21.03389,19.66363,0.3371158
GALAXY,21.40601,19.59121,0.3390932
GALAXY,19.53647,18.56007,0.1847318
GALAXY,19.82016,18.62462,0.1986541
GALAXY,19.16612,18.00348,0.2772883
QSO,19.25657,18.13852,0.2796982
GALAXY,18.37934,17.52256,0.09943488
GALAXY,20.15508,19.2752,0.2231724
GALAXY,19.02316,18.06343,0.2001215
GALAXY,18.87272,17.87853,0.1781208
QSO,20.63927,20.26126,1.386324
QSO,20.2776,19.1088,1.564133
GALAXY,21.21806,19.39521,0.3496734
QSO,19.58767,19.22182,0.9961825
GALAXY,19.17422,18.06445,0.1539949
GALAXY,19.62813,18.58363,0.2412541
GALAXY,20.0267,18.97272,0.2789071
GALAXY,19.32016,18.67888,0.1051184
GALAXY,21.19671,19.92297,0.2340893
GALAXY,20.2125,19.09234,0.2127712
GALAXY,20.79264,19.58501,0.2861369
GALAXY,20.75113,20.26185,0.8640304
QSO,21.35529,20.53288,1.081393
GALAXY,17.85709,16.92044,0.0505817
QSO,21.71427,20.0781,0.329281
GALAXY,21.02688,19.42803,0.624984
GALAXY,21.99873,20.17968,0.1374329
QSO,21.6716,19.81363,0.2492466
GALAXY,20.48828,19.52094,0.5498869
QSO,22.33335,20.32528,0.2228697
GALAXY,20.12881,19.12734,0.5518352
QSO,20.17278,20.01207,1.653655
QSO,19.82215,19.65328,1.077414
QSO,20.41861,20.43065,1.790672
QSO,19.94133,19.88161,0.574661
QSO,19.91655,19.64657,1.25141
QSO,20.13036,19.9024,0.9492958
QSO,19.73781,19.44069,1.547687
GALAXY,19.85081,17.90156,0.9137952
GALAXY,19.85081,17.90156,0.9153443
QSO,22.49361,20.60185,1.326747
QSO,19.8309,19.55642,1.084897
GALAXY,20.23142,19.96034,0
QSO,20.1707,19.94056,0.9752652
QSO,20.47529,20.406,1.799754
QSO,20.18945,20.10345,2.061678
QSO,19.76393,19.53163,2.417638
QSO,20.25534,20.26734,1.560471
QSO,19.55675,19.32068,1.429057
QSO,19.57344,19.29867,2.748281
QSO,19.81346,19.51732,1.318172
QSO,19.90475,19.67991,2.41065
QSO,20.19932,19.97579,1.239584
QSO,20.43662,20.29435,0.7753124
GALAXY,19.79402,19.47592,0
QSO,19.82836,19.8779,2.034764
QSO,20.35006,19.96502,3.088433
QSO,19.8905,20.09391,1.20632
QSO,19.95564,19.77398,1.565817
QSO,19.53339,19.40534,2.532905
QSO,19.7969,19.6701,2.641099
QSO,20.47273,20.28391,2.717578
QSO,20.22742,19.99092,1.396452
QSO,20.10542,19.99006,2.242434
QSO,20.09264,19.85897,0.7546362
QSO,19.92054,19.7353,1.555505
QSO,20.40059,20.23329,0.9823035
QSO,20.19231,20.11913,2.147963
QSO,20.34804,20.3578,2.41813
QSO,19.9667,19.80257,2.316318
QSO,19.97289,19.9256,1.726465
QSO,20.01777,19.85228,1.437947
QSO,20.29937,20.18809,2.668948
GALAXY,19.92996,19.62026,0.6687062
QSO,20.25774,20.26538,1.146583
GALAXY,21.6059,19.59676,0.757321
GALAXY,17.64994,17.13454,0.08547761
GALAXY,17.64994,17.13454,0.08545643
GALAXY,18.65442,17.36174,0.1732001
GALAXY,18.65442,17.36174,0.1732109
GALAXY,18.65442,17.36174,0.1732454
GALAXY,20.5108,20.21395,0.1102446
GALAXY,17.86122,16.74995,0.107722
GALAXY,17.86122,16.74995,0.1077769
GALAXY,17.86122,16.74995,0.1078283
GALAXY,18.11898,17.65266,0.1093393
GALAXY,18.11898,17.65266,0.1093306
GALAXY,18.11898,17.65266,0.1093265
QSO,19.78643,19.65246,0.7766678
GALAXY,18.31871,17.46344,0.6939731
GALAXY,18.31871,17.46344,0.08683293
GALAXY,18.31871,17.46344,0.08687946
QSO,20.44911,20.29952,1.283259
QSO,20.78393,20.43063,3.255752
QSO,20.78393,20.43063,3.255719
QSO,21.95493,21.89782,0.8123809
QSO,21.95493,21.89782,0.8124005
GALAXY,16.47889,15.43553,0.1067762
GALAXY,16.47889,15.43553,0.1067053
GALAXY,16.47889,15.43553,0.1067754
GALAXY,16.39597,15.3519,0.1084924
GALAXY,16.39597,15.3519,0.1084233
GALAXY,18.30904,17.37292,0.002677928
GALAXY,18.30904,17.37292,0.1054983
GALAXY,18.30904,17.37292,0.1055694
GALAXY,17.18663,16.22161,0.1052593
GALAXY,17.18663,16.22161,0.1052835
GALAXY,17.9263,16.92201,0.1072484
GALAXY,17.9263,16.92201,0.1072706
GALAXY,17.9263,16.92201,0.1072724
GALAXY,18.02102,17.09967,0.1103809
GALAXY,18.02102,17.09967,0.110381
GALAXY,18.02102,17.09967,0.1103578
GALAXY,17.62089,16.65487,0.08393122
GALAXY,17.62089,16.65487,0.0839983
GALAXY,17.62089,16.65487,0.08400247
GALAXY,17.89561,17.00133,0.1089334
GALAXY,17.89561,17.00133,0.1089624
GALAXY,18.366,17.65677,0.1057002
GALAXY,18.366,17.65677,0.1057174
GALAXY,18.366,17.65677,0.1057186
GALAXY,17.80963,16.81659,0.1099475
GALAXY,17.80963,16.81659,0.1100068
GALAXY,17.80963,16.81659,0.1100028
GALAXY,18.58575,17.61422,0.1065233
GALAXY,18.58575,17.61422,0.1064942
GALAXY,18.58575,17.61422,0.1065556
GALAXY,18.20218,17.20287,0.1083088
GALAXY,18.20218,17.20287,0.1083482
GALAXY,18.20218,17.20287,0.1083908
GALAXY,18.08684,17.13851,0.1126887
GALAXY,18.08684,17.13851,0.1126446
GALAXY,18.08684,17.13851,0.1126191
GALAXY,18.13302,17.28237,0.1065192
GALAXY,18.13302,17.28237,0.1064976
GALAXY,18.13302,17.28237,0.1064725
GALAXY,18.18178,17.48014,0.1067786
QSO,18.18178,17.48014,2.149087
GALAXY,18.18178,17.48014,0.1067093
QSO,20.90651,20.94974,2.361889
GALAXY,21.34206,19.54463,0.4067095
GALAXY,22.60143,20.67552,0.5762731
GALAXY,22.40759,20.63084,0.4703802
QSO,22.45895,21.48981,1.625374
GALAXY,18.69415,17.94129,0.1124549
GALAXY,18.69415,17.94129,0.1124582
GALAXY,18.69415,17.94129,0.1124667
GALAXY,18.28964,17.38729,0.08324037
GALAXY,18.28964,17.38729,0.08322683
GALAXY,17.80079,16.85184,0.1031754
GALAXY,17.80079,16.85184,0.1031393
GALAXY,17.80079,16.85184,0.1031448
GALAXY,18.29218,17.12443,0.1501252
GALAXY,18.29218,17.12443,0.1500745
GALAXY,18.29218,17.12443,0.1500955
GALAXY,18.15291,17.11537,0.1091444
GALAXY,18.15291,17.11537,0.1091615
GALAXY,18.15291,17.11537,0.1092341
GALAXY,17.03662,15.97321,0.1084238
GALAXY,17.03662,15.97321,0.1084011
GALAXY,17.03662,15.97321,0.1084637
GALAXY,18.33159,17.72468,0.1807777
GALAXY,18.33159,17.72468,0.1808735
GALAXY,18.33159,17.72468,0.1808268
GALAXY,18.15251,17.73294,0.0786449
GALAXY,18.15251,17.73294,0.07860401
GALAXY,18.15251,17.73294,0.07863385
QSO,20.4334,19.25391,3.095579
QSO,20.4334,19.25391,3.096312
QSO,20.4334,19.25391,3.190706
QSO,20.4334,19.25391,3.096372
QSO,18.32343,18.0039,1.137273
QSO,18.32343,18.0039,1.138168
QSO,18.32343,18.0039,1.136832
GALAXY,18.43875,19.02415,0.07770977
GALAXY,18.43875,19.02415,0.07772421
GALAXY,18.2434,17.99472,0.02321316
GALAXY,18.2434,17.99472,0.02321321
GALAXY,18.2434,17.99472,0.02321945
GALAXY,17.41685,16.66702,0.09294174
GALAXY,17.41685,16.66702,0.09296996
GALAXY,17.41685,16.66702,0.09293688
GALAXY,16.09549,15.40855,0.04548399
GALAXY,16.09549,15.40855,0.04546947
GALAXY,16.09549,15.40855,0.04545274
QSO,19.04743,19.00151,1.580352
QSO,19.04743,19.00151,1.581187
QSO,19.04743,19.00151,1.582299
QSO,21.82209,21.75653,2.4626
GALAXY,22.34045,20.72445,0.5206949
QSO,18.6972,18.33706,1.815993
QSO,18.6972,18.33706,1.818492
QSO,18.6972,18.33706,1.818715
QSO,18.6972,18.33706,1.825844
GALAXY,17.77765,17.38575,0.08633461
GALAXY,17.77765,17.38575,0.08636355
GALAXY,20.63611,19.05279,0.3945879
GALAXY,20.63611,19.05279,0.3949511
GALAXY,20.63611,19.05279,0.394729
GALAXY,19.96238,18.44276,0.3982218
GALAXY,22.35983,20.6546,0.539324
